genome_id	genome_name	RepGen.200	RepGen.100	RepGen.50
159272.1016	uncultured Prevotella clonal population	2479840.3	862515.4	28126.4
159272.1017	uncultured Prevotella clonal population	159272.334	1035197.3	28126.4
159272.1028	uncultured Prevotella clonal population	165179.2419	553171.3	28126.4
159272.1029	uncultured Prevotella clonal population	165179.2419	553171.3	28126.4
159272.1036	uncultured Prevotella clonal population	2479840.3	862515.4	28126.4
159272.1037	uncultured Prevotella clonal population	2479840.3	862515.4	28126.4
159272.1038	uncultured Prevotella clonal population	2479840.3	862515.4	28126.4
159272.1039	uncultured Prevotella clonal population	165179.2419	553171.3	28126.4
159272.1040	uncultured Prevotella clonal population	165179.2419	553171.3	28126.4
159272.1041	uncultured Prevotella clonal population	2479840.3	862515.4	28126.4
159272.1044	uncultured Prevotella clonal population	159272.350	77095.16	28126.4
159272.1045	uncultured Prevotella clonal population	159272.350	77095.16	28126.4
159272.1046	uncultured Prevotella clonal population	159272.350	77095.16	28126.4
159272.1047	uncultured Prevotella clonal population	159272.350	77095.16	28126.4
159272.1048	uncultured Prevotella clonal population	159272.1048	1127699.3	28126.4
162156.333	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.334	uncultured Bacteroides clonal population	162156.24	162156.251	162156.24
162156.336	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.340	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.341	uncultured Bacteroides clonal population	162156.289	310297.42	821.555
162156.343	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.344	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.347	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.348	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.349	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.351	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.352	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.354	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.357	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.359	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.361	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.362	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.364	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.365	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.367	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.368	uncultured Bacteroides clonal population	162156.24	162156.251	162156.24
162156.370	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.371	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.372	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.373	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.376	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.378	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.379	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.380	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.381	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.382	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.401	uncultured Bacteroides clonal population	821.555	821.555	821.555
162156.402	uncultured Bacteroides clonal population	821.555	821.555	821.555
1622071.24	Alistipes sp. cv1 clonal population	2763015.3	2364787.3	2364787.3
1622071.25	Alistipes sp. cv1 clonal population	2763015.3	2364787.3	2364787.3
1622071.26	Alistipes sp. cv1 clonal population	2763015.3	2364787.3	2364787.3
1637500.61	Burkholderia sp. K4410.MGS-135 clonal population	40545.1270	286133.70	518.56
1637500.62	Burkholderia sp. K4410.MGS-135 clonal population	40545.1270	286133.70	518.56
1637500.63	Burkholderia sp. K4410.MGS-135 clonal population	40545.1270	286133.70	518.56
1637500.67	Burkholderia sp. K4410.MGS-135 clonal population	40545.1270	286133.70	518.56
1637500.68	Burkholderia sp. K4410.MGS-135 clonal population	40545.1270	286133.70	518.56
1637503.88	Alistipes sp. N15.MGS-157 clonal population	1501391.3	2364787.3	2364787.3
1637503.90	Alistipes sp. N15.MGS-157 clonal population	1501391.3	2364787.3	2364787.3
1637503.91	Alistipes sp. N15.MGS-157 clonal population	1501391.3	2364787.3	2364787.3
1637505.71	Carnobacterium sp. N15.MGS-251 clonal population	1969566.3	40518.2684	40518.2684
1637505.74	Carnobacterium sp. N15.MGS-251 clonal population	1969566.3	40518.2684	40518.2684
1637505.82	Carnobacterium sp. N15.MGS-251 clonal population	1969566.3	40518.2684	40518.2684
1637505.83	Carnobacterium sp. N15.MGS-251 clonal population	1969566.3	40518.2684	40518.2684
1637509.84	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637509.85	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637509.86	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637509.91	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637509.93	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637509.94	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637509.95	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637509.97	Acinetobacter sp. N54.MGS-139 clonal population	762966.3	762966.3	518.56
1637511.667	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.668	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.670	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.673	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.674	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.678	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.679	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.683	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.684	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.685	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.686	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1637511.687	Bacteroides sp. N54.MGS-20 clonal population	880074.29	487174.266	821.555
1638782.45	Rhodospirillum sp. UNK.MGS-17 clonal population	114712.7	114712.4	114712.4
1638782.47	Rhodospirillum sp. UNK.MGS-17 clonal population	114712.7	114712.4	114712.4
1638786.240	Ruminococcus sp. UNK.MGS-30 clonal population	2292375.3	1161942.51	165186.1247
165179.2646	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2650	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2652	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2653	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2659	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2660	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2666	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2670	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2672	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2673	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2678	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2679	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2680	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2681	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2683	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165179.2685	Prevotella copri clonal population	165179.2419	553171.3	28126.4
165185.474	uncultured Eubacterium clonal population	1950884.9	165186.1258	165186.1258
165185.479	uncultured Eubacterium clonal population	39496.10	39496.10	357809.8
165186.2228	uncultured Ruminococcus clonal population	165186.17	2583230.3	2583230.3
165186.2231	uncultured Ruminococcus clonal population	165186.17	2583230.3	2583230.3
165186.2302	uncultured Ruminococcus clonal population	1262700.140	1161942.51	165186.1247
165186.2303	uncultured Ruminococcus clonal population	1262700.140	1161942.51	165186.1247
165186.2304	uncultured Ruminococcus clonal population	1262700.140	1161942.51	165186.1247
165190.1120	uncultured Collinsella clonal population	2292318.3	2292318.3	165190.265
165190.1149	uncultured Collinsella clonal population	2292318.3	2292318.3	165190.265
166486.973	Roseburia intestinalis clonal population	2292367.3	166486.64	357809.8
166486.974	Roseburia intestinalis clonal population	2292367.3	166486.64	357809.8
1680.2072	Bifidobacterium adolescentis clonal population	28026.752	1685.598	1685.598
1680.2078	Bifidobacterium adolescentis clonal population	28026.752	1685.598	1685.598
1680.2079	Bifidobacterium adolescentis clonal population	28026.752	1685.598	1685.598
1680.2080	Bifidobacterium adolescentis clonal population	28026.752	1685.598	1685.598
172901.111	Victivallis vadensis clonal population	172901.3	172901.3	172901.3
172901.112	Victivallis vadensis clonal population	2717287.3	172901.3	172901.3
1816677.26	Butyricimonas sp. Marseille-P2440 clonal population	2763032.3	1637502.3	1459803.3
1872444.1058	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1062	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1067	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1073	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1080	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1090	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1091	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1092	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1107	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1110	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1111	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1118	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1120	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1128	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1130	Alistipes sp. strain clonal population	1263036.218	2364787.3	2364787.3
1872444.1135	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1138	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1140	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1142	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1145	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1150	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1151	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1152	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1158	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1161	Alistipes sp. strain clonal population	328813.45	2364787.3	2364787.3
1872444.1162	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1202	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1872444.1203	Alistipes sp. strain clonal population	445970.5	2364787.3	2364787.3
1896966.28	Acinetobacter sp. CAG:196_36_41 clonal population	1262690.3	221953.5	59620.2332
1896967.53	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.54	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.55	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.56	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.57	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.58	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.68	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.69	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.70	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.71	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.72	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.73	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.74	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.75	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.76	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.77	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896967.78	Akkermansia sp. 54_46 clonal population	349741.6	349741.6	349741.6
1896968.60	Alistipes sp. 56_11 clonal population	1501391.3	2364787.3	2364787.3
1896968.62	Alistipes sp. 56_11 clonal population	1501391.3	2364787.3	2364787.3
1896969.126	Alistipes sp. 56_sp_Nov_56_25 clonal population	328813.45	2364787.3	2364787.3
1896971.21	Azospirillum sp. 47_25 clonal population	114712.7	114712.4	114712.4
1896971.22	Azospirillum sp. 47_25 clonal population	114712.7	114712.4	114712.4
1896972.38	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896972.41	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896972.42	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896972.43	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896972.58	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896972.59	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896972.62	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896972.71	Azospirillum sp. 51_20 clonal population	114712.5	114712.4	114712.4
1896986.105	Clostridium sp. CAG:245_30_32 clonal population	59620.2312	59620.2312	59620.1625
1897003.1350	Eubacterium sp. 41_20 clonal population	1339173.4	2049040.8	45851.758
1897003.1351	Eubacterium sp. 41_20 clonal population	1339173.4	2049040.8	45851.758
1897003.1352	Eubacterium sp. 41_20 clonal population	1339173.4	2049040.8	45851.758
1897004.299	Eubacterium sp. 45_250 clonal population	142586.28	142586.28	142586.28
1897004.304	Eubacterium sp. 45_250 clonal population	142586.28	142586.28	142586.28
1897004.305	Eubacterium sp. 45_250 clonal population	142586.28	142586.28	142586.28
1897004.306	Eubacterium sp. 45_250 clonal population	142586.28	142586.28	142586.28
1897004.307	Eubacterium sp. 45_250 clonal population	142586.28	142586.28	142586.28
1897004.310	Eubacterium sp. 45_250 clonal population	142586.28	142586.28	142586.28
1897010.69	Odoribacter sp. 43_10 clonal population	1637502.3	1637502.3	1459803.3
1897010.71	Odoribacter sp. 43_10 clonal population	1637502.3	1637502.3	1459803.3
1897010.72	Odoribacter sp. 43_10 clonal population	1637502.3	1637502.3	1459803.3
1897011.946	Oscillibacter sp. 57_20 clonal population	2763042.3	1945593.1533	1007096.3
1897012.971	Oscillibacter sp. CAG:241_62_21 clonal population	876091.171	39486.13	39486.13
1897017.225	Roseburia sp. CAG:18_43_25 clonal population	301302.2259	166486.64	357809.8
1897017.236	Roseburia sp. CAG:18_43_25 clonal population	301302.2259	166486.64	357809.8
1897017.249	Roseburia sp. CAG:18_43_25 clonal population	301302.2259	166486.64	357809.8
1897051.156	Bacteroides sp. 43_46 clonal population	818.1405	821.555	821.555
1897051.157	Bacteroides sp. 43_46 clonal population	818.1405	821.555	821.555
1897051.159	Bacteroides sp. 43_46 clonal population	818.1405	821.555	821.555
1897051.161	Bacteroides sp. 43_46 clonal population	818.1405	1627894.4	821.555
1897051.162	Bacteroides sp. 43_46 clonal population	818.1405	821.555	821.555
1897051.163	Bacteroides sp. 43_46 clonal population	818.1405	1627894.4	821.555
1897051.164	Bacteroides sp. 43_46 clonal population	818.1405	821.555	821.555
1924106.59	Neglecta sp. strain clonal population	40518.2527	1776382.82	40518.2684
1929996.36	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.38	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.40	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.41	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.42	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.62	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.63	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.64	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.65	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.66	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.67	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.68	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.69	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.70	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.71	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1929996.74	Akkermansia sp. Phil8 clonal population	349741.6	349741.6	349741.6
1941478.52	Coprobacter sp. strain clonal population	1941478.3	487174.266	821.555
1941478.53	Coprobacter sp. strain clonal population	1941478.3	487174.266	821.555
1941478.55	Coprobacter sp. strain clonal population	1941478.3	487174.266	821.555
1941478.56	Coprobacter sp. strain clonal population	1941478.3	487174.266	821.555
1945593.1763	Oscillibacter sp. strain clonal population	876091.171	39486.13	39486.13
1945593.1764	Oscillibacter sp. strain clonal population	876091.171	39486.13	39486.13
1946007.61	Alistipes sp. UBA1686 clonal population	328813.45	2364787.3	2364787.3
1946007.62	Alistipes sp. UBA1686 clonal population	328813.45	2364787.3	2364787.3
1946244.157	Catabacter sp. UBA1385 clonal population	1946244.31	1946244.157	1946268.3
1946247.217	Catabacter sp. UBA1685 clonal population	1946278.45	1946247.217	59620.1571
1946250.46	Catabacter sp. UBA2843 clonal population	1946250.31	1946250.46	59620.1571
1946250.47	Catabacter sp. UBA2843 clonal population	1946250.31	1946250.47	59620.1571
1946250.48	Catabacter sp. UBA2843 clonal population	1946250.31	1946250.48	59620.1571
1946270.61	Catabacter sp. UBA4628 clonal population	522695.6	522695.6	522695.6
1946270.63	Catabacter sp. UBA4628 clonal population	522695.6	522695.6	522695.6
1946270.64	Catabacter sp. UBA4628 clonal population	522695.6	522695.6	522695.6
1946270.65	Catabacter sp. UBA4628 clonal population	522695.6	522695.6	522695.6
1946270.66	Catabacter sp. UBA4628 clonal population	522695.6	522695.6	522695.6
1946278.205	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.205	59620.1571
1946278.207	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.207	59620.1571
1946278.208	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.208	59620.1571
1946278.209	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.209	59620.1571
1946278.213	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.213	59620.1571
1946278.216	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.216	59620.1571
1946278.218	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.218	59620.1571
1946278.219	Catabacter sp. UBA5394 clonal population	1946278.45	1946278.219	59620.1571
1946295.78	Catabacter sp. UBA7588 clonal population	1262797.114	1946295.78	522695.6
1946296.227	Catabacter sp. UBA7597 clonal population	522695.11	522695.11	2720813.3
1946508.2426	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1946508.2435	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1946508.2437	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1946508.2449	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1946508.2465	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1946508.2466	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1946508.2492	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1946508.2502	Faecalibacterium sp. UBA2087 clonal population	2500537.4	1965550.3	853.7373
1947049.26	Parabacteroides sp. UBA3278 clonal population	2292000.3	1627894.4	821.555
1947049.28	Parabacteroides sp. UBA3278 clonal population	2292000.3	1627894.4	821.555
1969562.10	Eubacterium sp. LMAG:47 clonal population	1969565.3	142586.1763	142586.1763
1969565.54	Eubacterium sp. LMAG:57 clonal population	1969565.3	142586.1763	142586.1763
1969565.61	Eubacterium sp. LMAG:57 clonal population	1969565.3	142586.1763	142586.1763
1969565.62	Eubacterium sp. LMAG:57 clonal population	1969565.3	142586.1763	142586.1763
1969608.5	Eubacterium sp. LMAG:38 clonal population	1969608.3	166486.64	357809.8
1969738.97	Butyricimonas sp. strain clonal population	544645.10	1637502.3	1459803.3
1969738.99	Butyricimonas sp. strain clonal population	544645.10	1637502.3	1459803.3
1981025.51	Sutterella sp. strain clonal population	1981025.51	286133.70	518.56
1981025.52	Sutterella sp. strain clonal population	1981025.52	286133.70	518.56
2033407.284	Barnesiella sp. strain clonal population	880074.29	487174.266	821.555
2033407.285	Barnesiella sp. strain clonal population	880074.29	487174.266	821.555
2033407.286	Barnesiella sp. strain clonal population	880074.29	487174.266	821.555
2033407.288	Barnesiella sp. strain clonal population	880074.29	487174.266	821.555
2033407.289	Barnesiella sp. strain clonal population	880074.29	487174.266	821.555
2033407.290	Barnesiella sp. strain clonal population	880074.29	487174.266	821.555
2033407.291	Barnesiella sp. strain clonal population	880074.29	487174.266	821.555
2042309.56	Butyricimonas sp. Marseille-P4593 clonal population	544645.10	1637502.3	1459803.3
2053618.161	Subdoligranulum sp. strain clonal population	512298.34	512298.34	512298.34
2053618.162	Subdoligranulum sp. strain clonal population	512298.34	512298.34	512298.34
2053618.166	Subdoligranulum sp. strain clonal population	2053618.26	2292008.3	853.7373
2053618.173	Subdoligranulum sp. strain clonal population	2053618.26	2292008.3	853.7373
2053618.174	Subdoligranulum sp. strain clonal population	2053618.26	2292008.3	853.7373
2086273.73	Subdoligranulum sp. APC924/74 clonal population	2500537.4	1965550.3	853.7373
2086583.148	Anaeromassilibacillus sp. Marseille-P3876 clonal population	2293022.3	2293022.3	1958780.19
2086583.149	Anaeromassilibacillus sp. Marseille-P3876 clonal population	2293022.3	2293022.3	1958780.19
2086583.150	Anaeromassilibacillus sp. Marseille-P3876 clonal population	2293022.3	2293022.3	1958780.19
2086583.151	Anaeromassilibacillus sp. Marseille-P3876 clonal population	2293022.3	2293022.3	1958780.19
214856.2235	Alistipes finegoldii clonal population	328813.45	2364787.3	2364787.3
214856.2238	Alistipes finegoldii clonal population	328813.45	2364787.3	2364787.3
214856.2240	Alistipes finegoldii clonal population	328813.45	2364787.3	2364787.3
214856.2244	Alistipes finegoldii clonal population	328813.45	2364787.3	2364787.3
214856.2246	Alistipes finegoldii clonal population	328813.45	2364787.3	2364787.3
214856.2256	Alistipes finegoldii clonal population	328813.45	2364787.3	2364787.3
2161821.164	Dialister sp. Marseille-P5638 clonal population	2582419.3	592028.3	592028.3
2161821.165	Dialister sp. Marseille-P5638 clonal population	2582419.3	592028.3	592028.3
2161821.166	Dialister sp. Marseille-P5638 clonal population	2582419.3	592028.3	592028.3
2161821.167	Dialister sp. Marseille-P5638 clonal population	2582419.3	592028.3	592028.3
2173.821	Methanobrevibacter smithii clonal population	2173.813	2173.813	2173.813
2173.822	Methanobrevibacter smithii clonal population	2173.813	2173.813	2173.813
2173.823	Methanobrevibacter smithii clonal population	2173.813	2173.813	2173.813
2173.824	Methanobrevibacter smithii clonal population	2173.813	2173.813	2173.813
2173.825	Methanobrevibacter smithii clonal population	2173.813	2173.813	2173.813
218538.1107	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1108	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1109	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1110	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1111	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1112	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1113	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1116	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1117	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1121	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1138	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1139	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1140	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1141	Dialister invisus clonal population	592028.3	592028.3	592028.3
218538.1142	Dialister invisus clonal population	592028.3	592028.3	592028.3
221953.16	uncultured Brachyspira clonal population	29522.19	52584.23	52584.23
2291998.18	Alistipes sp. AF48-12 clonal population	2763015.3	2364787.3	2364787.3
2292192.28	Bacteroides sp. AF16-49 clonal population	2292283.3	821.555	821.555
2292242.17	Parabacteroides sp. AF18-52 clonal population	1857568.5	2516961.3	821.555
2292365.200	Prevotella sp. TF12-30 clonal population	165179.2419	553171.3	28126.4
2292365.201	Prevotella sp. TF12-30 clonal population	165179.2419	553171.3	28126.4
2292365.203	Prevotella sp. TF12-30 clonal population	165179.2419	553171.3	28126.4
2292365.204	Prevotella sp. TF12-30 clonal population	165179.2419	553171.3	28126.4
2292941.87	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.88	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.89	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.91	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.92	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.93	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.95	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.96	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292941.97	Bacteroides sp. AM22-3LB clonal population	821.555	821.555	821.555
2292949.16	Bacteroides sp. AM30-16 clonal population	2763025.3	821.555	821.555
2293049.75	Clostridium sp. OM08-29 clonal population	2293006.3	33043.1533	357809.8
2293049.76	Clostridium sp. OM08-29 clonal population	2293006.3	33043.1533	357809.8
2293049.77	Clostridium sp. OM08-29 clonal population	2293006.3	33043.1533	357809.8
2293063.16	Coprobacillus sp. AF17-11AC clonal population	2293063.16	2293063.16	2293063.16
2293063.17	Coprobacillus sp. AF17-11AC clonal population	2293063.17	2293063.17	2293063.17
2293063.18	Coprobacillus sp. AF17-11AC clonal population	2293063.18	2293063.18	2293063.18
2293111.63	Odoribacter sp. AF21-41 clonal population	544645.10	1637502.3	1459803.3
2293113.31	Parabacteroides sp. AF17-3 clonal population	2292000.3	2516961.3	821.555
2293117.58	Parabacteroides sp. AF39-10AC clonal population	2292000.3	1627894.4	821.555
2293117.60	Parabacteroides sp. AF39-10AC clonal population	2292000.3	1627894.4	821.555
2293117.61	Parabacteroides sp. AF39-10AC clonal population	2292000.3	1627894.4	821.555
2293117.62	Parabacteroides sp. AF39-10AC clonal population	2292000.3	1627894.4	821.555
2293117.63	Parabacteroides sp. AF39-10AC clonal population	2292000.3	1627894.4	821.555
2293119.18	Parabacteroides sp. AM18-12LB clonal population	2292000.3	1627894.4	821.555
2293119.19	Parabacteroides sp. AM18-12LB clonal population	2292000.3	1627894.4	821.555
2293119.20	Parabacteroides sp. AM18-12LB clonal population	2292000.3	1627894.4	821.555
2293135.26	Roseburia sp. AF25-25LB clonal population	2293131.3	166486.64	357809.8
2293194.182	Ruminococcus sp. AM28-13 clonal population	2583230.3	2583230.3	2583230.3
2293243.93	Ruminococcus sp. TF12-2 clonal population	2583230.3	2583230.3	2583230.3
